Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday,Month,Season
2023-05-25,Cold Relief,390,Toronto,16.8,70.2,93.0,146.0,51.2,775.43,Not a Holiday,May,Spring
2023-05-25,Cold Relief,405,Vancouver,16.5,61.1,103.0,163.0,39.5,1134.06,Not a Holiday,May,Spring
2023-05-25,Cold Relief,454,Montreal,14.736028663240738,72.3,104.0,137.0,96.93790346646676,984.43,Not a Holiday,May,Spring
2023-05-25,Cold Relief,409,Calgary,13.0,67.3,102.45808958240153,144.0,50.3,1044.83,Not a Holiday,May,Spring
2023-05-25,Allergy Relief,1107,Toronto,11.9,72.4,117.0,105.84932421251665,64.2,3329.0,Not a Holiday,May,Spring
2023-05-25,Allergy Relief,1472,Vancouver,6.4,75.6,139.5869914305686,154.0,71.67351371263173,3460.79,Not a Holiday,May,Spring
2023-05-25,Allergy Relief,1754,Montreal,10.2,63.9,93.0,152.0,84.2,3569.23,Not a Holiday,May,Spring
2023-05-25,Allergy Relief,1353,Calgary,11.8,74.8,111.0,139.0,76.5,3683.48,Not a Holiday,May,Spring
2023-05-25,Pain Relief,812,Toronto,16.4,69.9,97.0,88.73278316646645,93.0,566.82,Not a Holiday,May,Spring
2023-05-25,Pain Relief,662,Vancouver,4.4,70.0,92.0,144.0,76.3,950.77,Not a Holiday,May,Spring
2023-05-25,Pain Relief,660,Montreal,8.6,77.8,113.0,142.0,82.2,1151.02,Not a Holiday,May,Spring
2023-05-25,Pain Relief,715,Calgary,11.535853348689251,64.9,99.0,145.0,86.1,775.2,Not a Holiday,May,Spring
2023-05-25,Cough Suppressant,344,Toronto,21.7,64.6,97.0,163.0,59.1,821.74,Not a Holiday,May,Spring
2023-05-25,Cough Suppressant,312,Vancouver,14.3,69.2,91.0,169.0,52.0,1260.45,Not a Holiday,May,Spring
2023-05-25,Cough Suppressant,472,Montreal,2.9,73.4,102.0,130.0,55.0,1255.95,Not a Holiday,May,Spring
2023-05-25,Cough Suppressant,336,Calgary,17.5,62.2,105.0,146.0,51.6,810.04,Not a Holiday,May,Spring
2023-05-25,Fever Reducer,576,Toronto,13.2,67.1,85.0,154.0,46.8,1629.1,Not a Holiday,May,Spring
2023-05-25,Fever Reducer,583,Vancouver,9.1,71.3,91.0,154.0,55.4,807.77,Not a Holiday,May,Spring
2023-05-25,Fever Reducer,543,Montreal,15.8,63.0,100.0,130.0,46.9,902.18,Not a Holiday,May,Spring
2023-05-25,Fever Reducer,829,Calgary,13.4,67.6,102.0,186.0,74.4,5629.855173008325,Not a Holiday,May,Spring
2023-05-26,Cold Relief,446,Toronto,14.1,65.8,89.0,178.0,52.0,1301.7656955701161,Not a Holiday,May,Spring
2023-05-26,Cold Relief,437,Vancouver,17.2,73.1,92.0,152.0,59.50744785616723,840.45,Not a Holiday,May,Spring
2023-05-26,Cold Relief,469,Montreal,12.7,72.8,106.0,146.0,59.7,884.77,Not a Holiday,May,Spring
2023-05-26,Cold Relief,386,Calgary,6.7,61.5,107.0,165.0,49.7,1410.26,Not a Holiday,May,Spring
2023-05-26,Allergy Relief,1801,Toronto,12.8,70.9,112.0,166.0,93.7,3529.08,Not a Holiday,May,Spring
2023-05-26,Allergy Relief,1859,Vancouver,13.0,62.7,116.0,142.0,83.4,3429.64,Not a Holiday,May,Spring
2023-05-26,Allergy Relief,1507,Montreal,9.5,75.9,100.0,159.0,86.9,3242.27,Not a Holiday,May,Spring
2023-05-26,Allergy Relief,1370,Calgary,11.4,74.7,121.0,129.0,81.8,3273.4,Not a Holiday,May,Spring
2023-05-26,Pain Relief,538,Toronto,23.0,69.0,103.0,172.0,71.0,516.35,Not a Holiday,May,Spring
2023-05-26,Pain Relief,818,Vancouver,13.192350152454559,67.9,105.82062676876163,157.0,88.9,1151.93,Not a Holiday,May,Spring
2023-05-26,Pain Relief,878,Montreal,10.5,69.64782416466413,99.0,139.0,86.2,1256.61,Not a Holiday,May,Spring
2023-05-26,Pain Relief,735,Calgary,10.9,70.2,98.0,188.0,74.2,1410.6,Not a Holiday,May,Spring
2023-05-26,Cough Suppressant,339,Toronto,7.8,74.4,105.0,155.0,55.4,1329.66,Not a Holiday,May,Spring
2023-05-26,Cough Suppressant,392,Vancouver,14.4,75.8,104.0,142.0,67.6,1107.71,Not a Holiday,May,Spring
2023-05-26,Cough Suppressant,406,Montreal,15.4,68.3,117.0,141.0,61.2,835.31,Not a Holiday,May,Spring
2023-05-26,Cough Suppressant,308,Calgary,11.8,62.3,91.0,161.0,55.3,957.44,Not a Holiday,May,Spring
2023-05-26,Fever Reducer,470,Toronto,19.0,69.5,926.6573587861236,139.0,46.2,800.38,Not a Holiday,May,Spring
2023-05-26,Fever Reducer,818,Vancouver,14.4,69.4,95.0,158.0,62.5,1159.3,Not a Holiday,May,Spring
2023-05-26,Fever Reducer,527,Montreal,13.0,71.2,101.0,125.0,60.774890154987276,979.57,Not a Holiday,May,Spring
2023-05-26,Fever Reducer,548,Calgary,16.3,68.1,113.0,130.0,51.7,500.0,Not a Holiday,May,Spring
2023-05-27,Cold Relief,439,Toronto,14.1,69.7,105.0,94.85536429834465,62.29154732377478,1177.7,Not a Holiday,May,Spring
2023-05-27,Cold Relief,527,Vancouver,17.5,65.4,109.0,140.0,62.2484378488842,1385.53226497855,Not a Holiday,May,Spring
2023-05-27,Cold Relief,385,Montreal,11.9,69.2,102.1492263272716,158.0,44.0,1012.93,Not a Holiday,May,Spring
2023-05-27,Cold Relief,399,Calgary,10.9,69.83395042636758,100.0,157.0,44.7,1140.85,Not a Holiday,May,Spring
2023-05-27,Allergy Relief,1328,Toronto,10.9,63.9,103.0,131.0,75.4,3243.17,Not a Holiday,May,Spring
2023-05-27,Allergy Relief,1859,Vancouver,15.9,69.9,99.0,160.0,70.5,3624.54,Not a Holiday,May,Spring
2023-05-27,Allergy Relief,1610,Montreal,8.3,65.2,117.0,150.0,86.9,3455.4,Not a Holiday,May,Spring
2023-05-27,Allergy Relief,2010,Calgary,6.8,71.5,87.0,165.0,70.18267575617458,3231.58,Not a Holiday,May,Spring
2023-05-27,Pain Relief,632,Toronto,16.3,70.1,95.0,137.0,75.2,1129.09,Not a Holiday,May,Spring
2023-05-27,Pain Relief,671,Vancouver,13.4,71.4,94.0,142.0,68.2,815.59,Not a Holiday,May,Spring
2023-05-27,Pain Relief,785,Montreal,11.4,62.6,102.0,153.0,70.5,889.44,Not a Holiday,May,Spring
2023-05-27,Pain Relief,727,Calgary,10.5,73.8,99.0,155.0,72.8,1585.6,Not a Holiday,May,Spring
2023-05-27,Cough Suppressant,379,Toronto,12.4,67.8,105.0,148.0,74.6,1613.0581170523578,Not a Holiday,May,Spring
2023-05-27,Cough Suppressant,384,Vancouver,17.0,64.0,82.77520857948525,153.0,61.4,1276.0,Not a Holiday,May,Spring
2023-05-27,Cough Suppressant,348,Montreal,13.8,63.8,85.0,153.0,61.6,884.99,Not a Holiday,May,Spring
2023-05-27,Cough Suppressant,391,Calgary,6.6,70.0,107.0,138.0,57.6,1238.62,Not a Holiday,May,Spring
2023-05-27,Fever Reducer,514,Toronto,14.5,67.9,97.0,147.0,39.5,1483.69,Not a Holiday,May,Spring
2023-05-27,Fever Reducer,419,Vancouver,9.9,63.0,106.0,159.0,37.1,960.77,Not a Holiday,May,Spring
2023-05-27,Fever Reducer,1439,Montreal,10.6,63.6,118.0,141.0,31.0,1453.84,Not a Holiday,May,Spring
2023-05-27,Fever Reducer,405,Calgary,7.9,71.1,100.0,127.0,41.6,500.0,Not a Holiday,May,Spring
2023-05-28,Cold Relief,396,Toronto,20.0,77.5,811.9283524602226,153.0,56.5,1133.85,Not a Holiday,May,Spring
2023-05-28,Cold Relief,424,Vancouver,8.4,67.4,99.0,170.0,56.4,1202.4,Not a Holiday,May,Spring
2023-05-28,Cold Relief,468,Montreal,16.3,64.2,95.0,168.0,52.0,1202.35,Not a Holiday,May,Spring
2023-05-28,Cold Relief,386,Calgary,12.4,68.91504826477217,84.0,96.79085020458294,37.4,1054.97,Not a Holiday,May,Spring
2023-05-28,Allergy Relief,2772,Toronto,18.2,76.5,114.0,172.0,89.9,3483.65,Not a Holiday,May,Spring
2023-05-28,Allergy Relief,1499,Vancouver,10.4,77.3,107.0,150.0,71.5,3714.62,Not a Holiday,May,Spring
2023-05-28,Allergy Relief,1334,Montreal,13.1,70.7,102.0,161.0,78.5,2817.24,Not a Holiday,May,Spring
2023-05-28,Allergy Relief,1549,Calgary,5.7,75.5,90.0,126.0,78.9,3797.71,Not a Holiday,May,Spring
2023-05-28,Pain Relief,597,Toronto,13.3,74.3,87.0,120.0,55.4,978.67,Not a Holiday,May,Spring
2023-05-28,Pain Relief,813,Vancouver,16.0,66.2,92.0,83.85375408039761,96.93790346646676,1372.97,Not a Holiday,May,Spring
2023-05-28,Pain Relief,736,Montreal,12.4,64.2,95.0,132.0,78.4,1405.61,Not a Holiday,May,Spring
2023-05-28,Pain Relief,672,Calgary,12.9,79.2,95.0,140.0,72.7,1132.72,Not a Holiday,May,Spring
2023-05-28,Cough Suppressant,281,Toronto,16.0,62.6,114.0,150.0,58.53907806272398,608.36,Not a Holiday,May,Spring
2023-05-28,Cough Suppressant,310,Vancouver,11.1,79.1,90.0,167.0,54.3,884.47,Not a Holiday,May,Spring
2023-05-28,Cough Suppressant,239,Montreal,8.8,73.3,105.0,155.0,30.9,1396.9,Not a Holiday,May,Spring
2023-05-28,Cough Suppressant,313,Calgary,6.6,70.6,87.0,145.0,52.0,555.02,Not a Holiday,May,Spring
2023-05-28,Fever Reducer,585,Toronto,11.2,76.1,104.0,157.0,68.9,1024.37,Not a Holiday,May,Spring
2023-05-28,Fever Reducer,552,Vancouver,11.7,67.2,80.0,145.0,42.9,1164.69,Not a Holiday,May,Spring
2023-05-28,Fever Reducer,518,Montreal,7.2,68.5,135.89179426049958,167.0,55.2,1023.15,Not a Holiday,May,Spring
2023-05-28,Fever Reducer,613,Calgary,16.0,74.1,103.0,150.0,55.5,1000.52,Not a Holiday,May,Spring
2023-05-29,Cold Relief,558,Toronto,19.7,77.6,109.0,161.0,63.0,1445.937530755736,Not a Holiday,May,Spring
2023-05-29,Cold Relief,516,Vancouver,13.0,73.3,109.0,160.0,63.8,1208.71,Not a Holiday,May,Spring
2023-05-29,Cold Relief,494,Montreal,15.3,82.9,95.0,150.0,51.9,965.38,Not a Holiday,May,Spring
2023-05-29,Cold Relief,558,Calgary,17.8,66.7,114.0,155.0,49.0,1230.02,Not a Holiday,May,Spring
2023-05-29,Allergy Relief,1439,Toronto,13.3,65.8,101.0,148.0,87.6,3306.13,Not a Holiday,May,Spring
2023-05-29,Allergy Relief,1738,Vancouver,11.4,64.7,100.0,75.0639966319711,91.4,1761.5693579231008,Not a Holiday,May,Spring
2023-05-29,Allergy Relief,2018,Montreal,15.3,63.1,108.44360700715518,155.0,100.0,3258.26,Not a Holiday,May,Spring
2023-05-29,Allergy Relief,2358,Calgary,10.154818691015244,62.8,96.0,165.0,91.8,3133.47,Not a Holiday,May,Spring
2023-05-29,Pain Relief,745,Toronto,17.3,63.6,108.0,144.0,74.2,794.42,Not a Holiday,May,Spring
2023-05-29,Pain Relief,756,Vancouver,15.3,70.6,94.0,146.0,72.3,1318.79,Not a Holiday,May,Spring
2023-05-29,Pain Relief,675,Montreal,12.6,76.0,107.0,159.0,69.9,1580.2592134272777,Not a Holiday,May,Spring
2023-05-29,Pain Relief,741,Calgary,12.4,67.7,94.0,151.0,66.3,752.78,Not a Holiday,May,Spring
2023-05-29,Cough Suppressant,239,Toronto,19.1,77.8,93.0,145.0,26.3,857.37,Not a Holiday,May,Spring
2023-05-29,Cough Suppressant,296,Vancouver,8.1,64.8,87.0,130.0,47.8,1014.07,Not a Holiday,May,Spring
2023-05-29,Cough Suppressant,293,Montreal,8.0,78.5,109.0,125.0,54.9,500.0,Not a Holiday,May,Spring
2023-05-29,Cough Suppressant,299,Calgary,7.6,67.7,102.0,151.0,41.2,1043.66,Not a Holiday,May,Spring
2023-05-29,Fever Reducer,539,Toronto,11.7,65.4,86.0,130.0,51.4,714.01,Not a Holiday,May,Spring
2023-05-29,Fever Reducer,585,Vancouver,9.4,70.8,113.0,142.0,63.4,1466.3324346221661,Not a Holiday,May,Spring
2023-05-29,Fever Reducer,528,Montreal,14.6,70.9682131646358,107.0,157.0,51.9,967.44,Not a Holiday,May,Spring
2023-05-29,Fever Reducer,435,Calgary,4.8,68.4,91.0,171.0,47.2,1202.65,Not a Holiday,May,Spring
2023-05-30,Cold Relief,384,Toronto,14.450160610273038,68.8,96.0,151.0,34.7,1112.56,Not a Holiday,May,Spring
2023-05-30,Cold Relief,392,Vancouver,15.7,68.5,109.0,158.0,50.1,764.95,Not a Holiday,May,Spring
2023-05-30,Cold Relief,497,Montreal,11.8,63.9,102.0,139.0,53.4,855.37,Not a Holiday,May,Spring
2023-05-30,Cold Relief,405,Calgary,7.6,72.7,104.0,151.0,51.1,1029.19,Not a Holiday,May,Spring
2023-05-30,Allergy Relief,2571,Toronto,18.4,75.2,96.0,145.0,91.0,3332.42,Not a Holiday,May,Spring
2023-05-30,Allergy Relief,1456,Vancouver,12.2,76.3,98.0,130.0,77.4,3727.49,Not a Holiday,May,Spring
2023-05-30,Allergy Relief,1472,Montreal,5.8,66.76167546868362,177.78872382400542,78.2942781187588,79.2,3673.34,Not a Holiday,May,Spring
2023-05-30,Allergy Relief,1166,Calgary,9.1,67.0,109.0,135.0,67.8,3657.95,Not a Holiday,May,Spring
2023-05-30,Pain Relief,631,Toronto,17.7,68.0,106.0,138.0,57.5,569.78,Not a Holiday,May,Spring
2023-05-30,Pain Relief,676,Vancouver,11.6,67.0,106.0,165.0,68.7,1054.05,Not a Holiday,May,Spring
2023-05-30,Pain Relief,678,Montreal,12.7,70.0,105.0,157.0,72.5,1183.42,Not a Holiday,May,Spring
2023-05-30,Pain Relief,688,Calgary,12.4,69.7,90.0,136.0,77.2,1180.62,Not a Holiday,May,Spring
2023-05-30,Cough Suppressant,357,Toronto,21.6,72.8,117.0,164.0,59.0,1376.06,Not a Holiday,May,Spring
2023-05-30,Cough Suppressant,321,Vancouver,8.3,66.9,102.0,119.0,47.2,1103.4,Not a Holiday,May,Spring
2023-05-30,Cough Suppressant,328,Montreal,17.061110252354887,74.1,101.0,157.0,58.3,985.81,Not a Holiday,May,Spring
2023-05-30,Cough Suppressant,258,Calgary,9.9,72.1,84.0,144.0,35.5,1098.47,Not a Holiday,May,Spring
2023-05-30,Fever Reducer,566,Toronto,19.8,61.5,91.0,92.3226246341068,52.6,1068.78,Not a Holiday,May,Spring
2023-05-30,Fever Reducer,529,Vancouver,10.1,69.2,102.0,156.0,50.3,1060.4,Not a Holiday,May,Spring
2023-05-30,Fever Reducer,518,Montreal,8.8,70.8,103.0,160.0,46.6,1244.187409858711,Not a Holiday,May,Spring
2023-05-30,Fever Reducer,537,Calgary,11.1,67.4,84.0,153.0,45.1,1111.05,Not a Holiday,May,Spring
2023-05-31,Cold Relief,457,Toronto,15.8,71.3967430771419,107.0,158.0,58.7,858.97,Not a Holiday,May,Spring
2023-05-31,Cold Relief,422,Vancouver,13.6,62.4,95.0,146.0,60.82239430571582,1102.93,Not a Holiday,May,Spring
2023-05-31,Cold Relief,458,Montreal,11.1,66.7,864.8802015337154,157.0,50.5,1225.61,Not a Holiday,May,Spring
2023-05-31,Cold Relief,568,Calgary,9.6,68.5,102.0,136.0,73.3,1023.54,Not a Holiday,May,Spring
2023-05-31,Allergy Relief,2470,Toronto,17.5,72.1,105.0,156.0,86.9,3426.3,Not a Holiday,May,Spring
2023-05-31,Allergy Relief,1351,Vancouver,12.9,70.7,114.0,140.0,73.0,3365.66,Not a Holiday,May,Spring
2023-05-31,Allergy Relief,1766,Montreal,13.3,62.3,114.0,152.0,78.7,3378.89,Not a Holiday,May,Spring
2023-05-31,Allergy Relief,1539,Calgary,5.0,73.8,90.0,146.0,80.2,3404.7,Not a Holiday,May,Spring
2023-05-31,Pain Relief,622,Toronto,14.5,60.0,111.0,146.0,65.7,782.31,Not a Holiday,May,Spring
2023-05-31,Pain Relief,708,Vancouver,8.7,68.1,108.0,157.0,69.5,944.83,Not a Holiday,May,Spring
2023-05-31,Pain Relief,766,Montreal,17.8,70.7,101.0,143.0,89.8,633.17,Not a Holiday,May,Spring
2023-05-31,Pain Relief,667,Calgary,7.4,68.5,91.0,157.0,77.4,1512.31,Not a Holiday,May,Spring
2023-05-31,Cough Suppressant,321,Toronto,20.7,76.0,102.0,143.0,43.3,1229.74,Not a Holiday,May,Spring
2023-05-31,Cough Suppressant,371,Vancouver,11.6,57.5,104.0,127.0,45.6,1133.3349217277769,Not a Holiday,May,Spring
2023-05-31,Cough Suppressant,241,Montreal,15.2,81.0,62.306527842075695,130.0,41.1,1289.47,Not a Holiday,May,Spring
2023-05-31,Cough Suppressant,422,Calgary,9.8,59.1,104.0,155.0,51.0,956.94,Not a Holiday,May,Spring
2023-05-31,Fever Reducer,596,Toronto,15.6,74.7,112.0,166.0,62.246347201054,1485.79,Not a Holiday,May,Spring
2023-05-31,Fever Reducer,520,Vancouver,16.4,70.3,93.0,159.0,37.4,1713.17,Not a Holiday,May,Spring
2023-05-31,Fever Reducer,477,Montreal,12.4,69.7,101.29793447674137,132.0,38.1,855.53,Not a Holiday,May,Spring
2023-05-31,Fever Reducer,492,Calgary,8.6,64.7,103.0,162.0,52.9,942.84,Not a Holiday,May,Spring
2023-06-01,Cold Relief,342,Toronto,28.1,76.8,25.0,104.0,34.9,924.6,Not a Holiday,June,Summer
2023-06-01,Cold Relief,414,Vancouver,23.0,67.5,45.5595233648595,90.0,51.7,1250.45,Not a Holiday,June,Summer
2023-06-01,Cold Relief,402,Montreal,24.4,77.5,27.0,100.0,46.2,655.22,Not a Holiday,June,Summer
2023-06-01,Cold Relief,462,Calgary,17.2,77.6,33.0,109.0,69.3,656.74,Not a Holiday,June,Summer
2023-06-01,Allergy Relief,637,Toronto,30.2,72.0,33.0,94.0,90.3,953.02,Not a Holiday,June,Summer
2023-06-01,Allergy Relief,785,Vancouver,17.0,76.8,29.0,98.0,87.3,1164.77,Not a Holiday,June,Summer
2023-06-01,Allergy Relief,693,Montreal,23.5,69.8,38.0,100.0,85.3,1282.12,Not a Holiday,June,Summer
2023-06-01,Allergy Relief,766,Calgary,20.7,77.1,34.0,85.0,79.5,5489.007985237845,Not a Holiday,June,Summer
2023-06-01,Pain Relief,723,Toronto,25.2,80.6,5.76403196220582,104.0,67.5,1401.5289719386558,Not a Holiday,June,Summer
2023-06-01,Pain Relief,547,Vancouver,22.0,75.2,24.0,113.0,61.3,826.64,Not a Holiday,June,Summer
2023-06-01,Pain Relief,776,Montreal,30.9,74.5,35.0,87.0,74.8,1441.63640721399,Not a Holiday,June,Summer
2023-06-01,Pain Relief,785,Calgary,21.5,73.6,21.0,102.0,71.1,1636.63,Not a Holiday,June,Summer
2023-06-01,Cough Suppressant,259,Toronto,14.955992303341183,70.3,42.0,107.0,40.3,808.83,Not a Holiday,June,Summer
2023-06-01,Cough Suppressant,245,Vancouver,24.2,71.0,28.0,94.0,32.0,1515.03,Not a Holiday,June,Summer
2023-06-01,Cough Suppressant,306,Montreal,22.6,72.8,27.0,105.0,51.0,1744.8,Not a Holiday,June,Summer
2023-06-01,Cough Suppressant,370,Calgary,17.4,82.7,24.0,100.0,60.6,870.8,Not a Holiday,June,Summer
2023-06-01,Fever Reducer,631,Toronto,24.9,69.2,20.0,100.0,59.7,1853.31,Not a Holiday,June,Summer
2023-06-01,Fever Reducer,666,Vancouver,19.7,77.4,26.0,101.0,52.7,1943.23,Not a Holiday,June,Summer
2023-06-01,Fever Reducer,683,Montreal,24.7,79.0,31.0,111.0,66.1,1981.55,Not a Holiday,June,Summer
2023-06-01,Fever Reducer,830,Calgary,13.7,81.6,33.0,85.0,78.4,1831.11,Not a Holiday,June,Summer
2023-06-02,Cold Relief,427,Toronto,23.5,76.7,211.80739629397112,100.0,45.5,973.17,Not a Holiday,June,Summer
2023-06-02,Cold Relief,430,Vancouver,22.7,78.8,23.0,88.0,61.6208245666292,1079.42,Not a Holiday,June,Summer
2023-06-02,Cold Relief,472,Montreal,25.7,74.2,25.0,126.830835307135,61.4,636.09,Not a Holiday,June,Summer
2023-06-02,Cold Relief,340,Calgary,14.5,79.9,27.0,103.0,43.0,789.73,Not a Holiday,June,Summer
2023-06-02,Allergy Relief,592,Toronto,29.2,75.11073961959562,26.0,114.0,100.0,531.57,Not a Holiday,June,Summer
2023-06-02,Allergy Relief,688,Vancouver,22.2,84.6,24.0,95.0,94.1,1065.02,Not a Holiday,June,Summer
2023-06-02,Allergy Relief,749,Montreal,24.7,77.4,33.0,111.0,81.2,1053.69,Not a Holiday,June,Summer
2023-06-02,Allergy Relief,865,Calgary,19.6,75.9,27.0,110.15212520996255,97.6,954.65,Not a Holiday,June,Summer
2023-06-02,Pain Relief,904,Toronto,26.5,70.8,37.0,111.0,83.0,1343.1,Not a Holiday,June,Summer
2023-06-02,Pain Relief,589,Vancouver,21.7,75.9,44.0,101.0,73.2,586.77,Not a Holiday,June,Summer
2023-06-02,Pain Relief,435,Montreal,25.2,73.19616203828842,28.0,98.0,50.5,1067.62,Not a Holiday,June,Summer
2023-06-02,Pain Relief,461,Calgary,15.032802925641676,70.6,24.0,100.09261144407705,59.9,796.56,Not a Holiday,June,Summer
2023-06-02,Cough Suppressant,349,Toronto,23.9,69.4,34.0,90.0,54.5,1344.98,Not a Holiday,June,Summer
2023-06-02,Cough Suppressant,255,Vancouver,14.6,69.4,23.0,86.0,50.5,705.17,Not a Holiday,June,Summer
2023-06-02,Cough Suppressant,270,Montreal,29.0,75.1,30.0,85.0,38.8,545.65,Not a Holiday,June,Summer
2023-06-02,Cough Suppressant,421,Calgary,20.6,79.7,34.0,108.0,57.4,1674.8,Not a Holiday,June,Summer
2023-06-02,Fever Reducer,831,Toronto,27.1,77.8,27.0,110.0,56.4,2377.83,Not a Holiday,June,Summer
2023-06-02,Fever Reducer,653,Vancouver,19.4,75.1,37.0,112.0,78.1,1885.28,Not a Holiday,June,Summer
2023-06-02,Fever Reducer,592,Montreal,21.0,77.3,33.0,87.0,56.8,1759.96,Not a Holiday,June,Summer
2023-06-02,Fever Reducer,728,Calgary,17.4,72.5,33.0,111.0,63.7,1596.3,Not a Holiday,June,Summer
2023-06-03,Cold Relief,386,Toronto,27.1,75.5,27.0,109.0,56.7,781.45,Not a Holiday,June,Summer
2023-06-03,Cold Relief,365,Vancouver,22.6,78.8,30.0,136.4342521802932,50.0,1365.77,Not a Holiday,June,Summer
2023-06-03,Cold Relief,502,Montreal,19.6,73.4,52.10632670951537,121.0,59.8,1050.94,Not a Holiday,June,Summer
2023-06-03,Cold Relief,474,Calgary,16.4,71.2,24.0,96.0,61.6,1000.64,Not a Holiday,June,Summer
2023-06-03,Allergy Relief,877,Toronto,17.693019308732076,76.9,41.0,110.0,100.0,882.22,Not a Holiday,June,Summer
2023-06-03,Allergy Relief,968,Vancouver,23.2,75.7,24.0,101.0,91.5,884.56,Not a Holiday,June,Summer
2023-06-03,Allergy Relief,636,Montreal,22.7,76.3,25.0,88.0,91.0,500.0,Not a Holiday,June,Summer
2023-06-03,Allergy Relief,446,Calgary,25.5,68.7,25.763232327814023,97.0,65.4,562.54,Not a Holiday,June,Summer
2023-06-03,Pain Relief,596,Toronto,15.843705627622768,72.6,29.0,104.0,69.0,1101.58,Not a Holiday,June,Summer
2023-06-03,Pain Relief,616,Vancouver,23.5,73.0,27.0,103.0,73.7,946.97,Not a Holiday,June,Summer
2023-06-03,Pain Relief,663,Montreal,27.5,84.5,22.0,92.0,67.1,1514.48,Not a Holiday,June,Summer
2023-06-03,Pain Relief,577,Calgary,16.9,77.5,24.0,106.0,63.3,1034.76,Not a Holiday,June,Summer
2023-06-03,Cough Suppressant,327,Toronto,25.4,72.0,34.0,100.0,51.4,997.48,Not a Holiday,June,Summer
2023-06-03,Cough Suppressant,296,Vancouver,19.6,71.55569139606612,21.0,98.0,53.5,1195.3347414437148,Not a Holiday,June,Summer
2023-06-03,Cough Suppressant,334,Montreal,25.3,66.9,36.0,591.3305284242626,60.9,1267.7,Not a Holiday,June,Summer
2023-06-03,Cough Suppressant,366,Calgary,19.6,79.5,25.0,110.0,59.4,1320.27,Not a Holiday,June,Summer
2023-06-03,Fever Reducer,643,Toronto,21.8,73.6,35.0,111.0,59.3,2052.73,Not a Holiday,June,Summer
2023-06-03,Fever Reducer,514,Vancouver,16.088263337032785,73.9,31.0,96.0,39.4,2203.7,Not a Holiday,June,Summer
2023-06-03,Fever Reducer,668,Montreal,21.9,69.2,28.0,104.0,77.0,2090.67,Not a Holiday,June,Summer
2023-06-03,Fever Reducer,503,Calgary,18.8,69.5,28.0,97.0,52.1,1317.51,Not a Holiday,June,Summer
2023-06-04,Cold Relief,386,Toronto,20.2,75.3,37.0,96.0,35.4,934.9782835198794,Not a Holiday,June,Summer
2023-06-04,Cold Relief,408,Vancouver,27.4,73.8,34.0,111.0,48.7,753.15,Not a Holiday,June,Summer
2023-06-04,Cold Relief,538,Montreal,25.9,68.5,36.0,110.0,58.5,897.67,Not a Holiday,June,Summer
2023-06-04,Cold Relief,364,Calgary,20.4,59.7,36.0,111.0,47.2,1167.43,Not a Holiday,June,Summer
2023-06-04,Allergy Relief,772,Toronto,24.6,71.1,21.0,105.0,81.4,500.0,Not a Holiday,June,Summer
2023-06-04,Allergy Relief,405,Vancouver,25.0,65.1,36.0,116.0,78.0,718.42,Not a Holiday,June,Summer
2023-06-04,Allergy Relief,498,Montreal,29.1,70.2,24.0,101.0,86.5,500.0,Not a Holiday,June,Summer
2023-06-04,Allergy Relief,833,Calgary,22.2,78.3,30.0,99.0,75.5,1528.05,Not a Holiday,June,Summer
2023-06-04,Pain Relief,627,Toronto,26.5,76.5,29.0,85.0,66.5,1389.77,Not a Holiday,June,Summer
2023-06-04,Pain Relief,539,Vancouver,21.0,78.7,26.0,88.0,55.8,906.0,Not a Holiday,June,Summer
2023-06-04,Pain Relief,694,Montreal,19.8,78.0,38.0,95.0,67.8,961.64,Not a Holiday,June,Summer
2023-06-04,Pain Relief,677,Calgary,18.7,78.7,22.0,91.0,73.7,993.62,Not a Holiday,June,Summer
2023-06-04,Cough Suppressant,333,Toronto,24.4,73.1,27.0,97.0,48.7,959.73,Not a Holiday,June,Summer
2023-06-04,Cough Suppressant,318,Vancouver,27.8,75.8,27.0,98.0,48.4,500.0,Not a Holiday,June,Summer
2023-06-04,Cough Suppressant,322,Montreal,24.3,73.7,27.0,95.0,57.7,756.9,Not a Holiday,June,Summer
2023-06-04,Cough Suppressant,879,Calgary,23.0,81.9,23.0,99.0,49.7,1024.09,Not a Holiday,June,Summer
2023-06-04,Fever Reducer,882,Toronto,28.6,76.0,38.0,87.0,55.1,2244.65,Not a Holiday,June,Summer
2023-06-04,Fever Reducer,973,Vancouver,11.31140213141753,66.1,33.0,89.77640881640389,65.3,2293.74,Not a Holiday,June,Summer
2023-06-04,Fever Reducer,663,Montreal,23.4,90.99431756134004,33.0,157.52604923379883,75.7,1839.34,Not a Holiday,June,Summer
2023-06-04,Fever Reducer,609,Calgary,18.4,76.8,30.0,95.0,72.7,2180.68,Not a Holiday,June,Summer
2023-06-05,Cold Relief,336,Toronto,23.1,62.5,22.0,98.0,41.9,1098.48,Not a Holiday,June,Summer
2023-06-05,Cold Relief,545,Vancouver,18.6,82.6,35.0,91.0,68.1,721.56,Not a Holiday,June,Summer
2023-06-05,Cold Relief,391,Montreal,18.7,86.4,36.0,87.0,44.3,1474.24,Not a Holiday,June,Summer
